ds,yhat,yhat_lower,yhat_upper
2014-04-16,80.76358777380928,3.5015072611974016,172.01261687713105
2014-04-17,71.89660112418991,-12.865314363853525,160.10581723828292
2014-04-18,88.4311518192469,0.5167576123263409,172.2313841462451
2014-04-19,141.56609625509986,60.052461177856834,221.45189048329289
2014-04-20,100.6933034916738,17.331787960133816,190.50528642792352
2014-04-21,75.96954837373133,-1.6689155337920984,160.66428747188607
2014-04-22,75.31226010603122,-7.525876525266327,155.9338079935647
2014-04-23,100.65389085881243,19.147361823138002,183.9964178570181
2014-04-24,89.56051217947595,4.002616289102767,174.15948546770514
2014-04-25,103.42686074062338,24.65906375743171,185.3639147866891
2014-04-26,153.5058070690459,63.22883539300508,236.1936639737703
2014-04-27,109.2521087116876,28.09387453750872,189.91019699259067
2014-04-28,80.89301293714809,-2.678402406829685,168.27668162924363
2014-04-29,76.42254647680868,-7.817210443830421,161.77326850657235
2014-04-30,97.85428674728753,18.93352021425218,181.96371973916843
2014-05-01,82.83825538313687,-0.25181758509651625,167.57230715234806
2014-05-02,92.85419116840103,5.674902762921306,174.36643897936906
2014-05-03,139.2392133606405,55.673045376058106,219.54802721697737
2014-05-04,91.52977517512268,10.673068492926204,179.9019204465515
2014-05-05,60.03051110722507,-23.528021793936993,150.43935314988806
2014-05-06,52.806853421900755,-29.62112396117433,133.18990116519163
2014-05-07,71.93624868545716,-10.899059569887202,151.0599924220204
2014-05-08,55.12364928999189,-29.491061895297474,142.09616318446413
2014-05-09,63.89356813756532,-17.748843939446527,143.8257181818238
2014-05-10,109.61673479338073,24.487384371524524,192.00649817474545
2014-05-11,61.85127582521961,-23.39626996313424,144.42005320929553
2014-05-12,30.911040933798752,-56.78404890278594,107.734194462167
2014-05-13,24.857962842966934,-62.138297382180156,103.194132281084
2014-05-14,45.753288671672365,-34.13766840017013,122.98466267084763
2014-05-15,31.27335868351721,-51.600601519327064,116.82945765972113
2014-05-16,42.90221552976933,-44.12880004807125,125.74443158553345
2014-05-17,91.9590712958815,12.634660891883739,170.97457476183843
2014-05-18,47.94053833552492,-31.739994837388412,130.91429456876594
2014-05-19,21.090223340776276,-63.71346736068323,108.85449511044774
2014-05-20,19.39254551057884,-61.94842382087335,104.82221328740285
2014-05-21,44.825585047104084,-34.49589966293851,124.42993772946629
2014-05-22,34.9786026824667,-49.90313448712265,121.48115072001607
2014-05-23,51.24647523258393,-34.98698577918765,128.08951197853293
2014-05-24,104.85903429542485,22.66132291702956,188.2689239992202
2014-05-25,65.22517270905061,-18.175706115693615,153.96789063536468
2014-05-26,42.50427662311209,-45.843984343579855,124.15203388347247
2014-05-27,44.60180317985189,-41.496547499410426,131.56162440949848
2014-05-28,73.42377083381277,-15.255767651520717,160.1615084638918
2014-05-29,66.49576640749447,-15.121741970999148,148.59762621090798
2014-05-30,85.15868071973885,0.21692774769688528,171.4425026427846
2014-05-31,140.5991309806691,52.02176910509906,219.8560614050642
2014-06-01,102.19442671843568,17.921667488470824,189.89963824050042
2014-06-02,80.08453787101178,-8.811470256923059,165.34908834155786
2014-06-03,82.16803398110173,-6.730824510719753,165.69839863410664
2014-06-04,110.35659379744476,26.995796335481643,195.02274595980987
2014-06-05,102.19377030165977,25.718208360145507,189.06557601460435
2014-06-06,119.05021348363411,31.052761257075147,201.29418606986678
2014-06-07,172.1533220006479,89.01414534961219,256.44456712743687
2014-06-08,130.93118329183136,44.34412609065904,215.433953744913
2014-06-09,105.58336603565776,28.507994347166868,181.92265090322283
2014-06-10,104.07540192019027,19.669481088658067,186.73700893210014
2014-06-11,128.39175129766357,46.53938555032217,210.24763535074737
2014-06-12,116.1528942661431,29.953352655307118,199.1763441178571
2014-06-13,128.80880549284828,44.873137292423216,209.68615440077556
2014-06-14,177.66682536600658,89.82379557371625,264.56024027303675
2014-06-15,132.23382910516395,46.392857473546556,210.38000211104045
2014-06-16,102.78529936199622,21.008884114196423,186.29578781073303
2014-06-17,97.35817949064273,18.71443132724872,177.22333218566305
2014-06-18,118.00233985460923,41.868189572166486,203.18123697146666
2014-06-19,102.39633317374168,8.946158813884896,183.52361354802667
2014-06-20,112.03972750530168,20.3499765092733,192.51149465952454
2014-06-21,158.28005480910957,73.53459855055115,244.26689025353082
2014-06-22,110.65429655932995,18.70414880712696,189.27923642984987
2014-06-23,79.45752575602022,-6.8692970262140625,163.40624098985305
2014-06-24,72.7355900009686,-17.913385237057593,158.44297257617717
2014-06-25,92.53666898918291,10.357724133532434,177.21545892028286
2014-06-26,76.52737690006741,-7.848217144376682,164.20173603979268
2014-06-27,86.18568641748436,5.3855927932067615,176.04204669408765
2014-06-28,132.8286944559506,50.31749571798272,220.40639311861088
2014-06-29,85.95512763148116,3.602095291125991,170.98041172458085
2014-06-30,55.82385492587599,-32.6638200508415,140.3796469454366
2014-07-01,50.421877531586816,-34.70929864686345,132.50407281074948
2014-07-02,71.74335770242008,-12.746538293887161,154.16388630441006
2014-07-03,57.398554537175265,-29.597772656348674,139.6666493856094
2014-07-04,68.80828595258323,-14.981235646451433,157.27044839647863
2014-07-05,117.2332204828929,30.390935651624442,197.81841094366732
2014-07-06,72.11785761500926,-9.64250906632781,157.3190648609901
2014-07-07,43.66175002458503,-37.54631668012008,125.12638904224399
2014-07-08,39.814784869586575,-46.68055064038006,123.28519277308031
2014-07-09,62.531290217811055,-20.651357114429345,146.98382152742045
2014-07-10,49.388571780610725,-36.33040157037762,132.38098033578606
2014-07-11,61.78209503110193,-25.28097406551245,141.14532618144227
2014-07-12,110.95527635638399,29.055420450448366,193.9753714389246
2014-07-13,66.34373154403,-16.79318143988026,148.31017479107547
2014-07-14,38.1465308006266,-44.10360064456597,120.7469228144541
2014-07-15,34.321279629971684,-55.59370365112355,113.0741669113837
2014-07-16,56.83780003693938,-33.03156134494922,139.86901390808768
2014-07-17,43.296031610648484,-34.689446123638966,128.80921703387776
2014-07-18,55.120387491731044,-28.318110347366094,134.2153862754534
2014-07-19,103.58855380444322,16.431738149339356,191.62976970510798
2014-07-20,58.17461006791553,-17.796940266852697,145.44544205161793
2014-07-21,29.11905249623625,-59.558164930212065,111.17835992941475
2014-07-22,24.422574792304275,-57.573185075692564,109.91692239423902
2014-07-23,46.098417797586684,-42.85664475537248,130.64393037420518
2014-07-24,31.788945035940216,-57.11820610937739,118.54871211705158
2014-07-25,42.95871621549453,-41.46589581913328,125.79119578319182
2014-07-26,90.92208288023491,4.172906713500756,176.60996102324725
2014-07-27,45.185216930273974,-39.45181985111684,135.94207688439928
2014-07-28,16.01518380158359,-68.85251689214681,93.48366689321684
2014-07-29,11.449015649859582,-70.70462060993611,92.46662789371896
2014-07-30,33.49724195469546,-58.52567758691453,122.32136159563572
2014-07-31,19.808299913314833,-65.13654927443173,102.47483355283822
2014-08-01,31.8453566824721,-57.40091504854109,115.28645249727585
2014-08-02,80.91394627075599,-1.148699389708884,164.47289266296895
2014-08-03,36.504254418997064,-50.0941744334863,119.60568110871098
2014-08-04,8.860654811507274,-72.21039400982184,90.88849884386164
2014-08-05,5.975362755576846,-78.09861866539768,90.73394299073688
2014-08-06,29.841019017842086,-57.04057904035837,116.18694024151135
2014-08-07,18.06785199684036,-68.26975115171514,99.32012511682184
2014-08-08,32.077671522946055,-51.52666248194577,114.05323317700659
2014-08-09,83.13269035883287,-9.609603102416433,166.7101995333188
2014-08-10,40.67904746586927,-44.403195548500946,123.74974210064529
2014-08-11,14.917600699489036,-70.89884599960484,97.16727732427667
2014-08-12,13.798818955565118,-77.95064988202488,95.04274429131854
2014-08-13,39.27655094398315,-49.48600366643516,122.80160999669216
2014-08-14,28.926284845942604,-54.02311346683416,112.41913351779127
2014-08-15,44.140120784276604,-38.27523407480128,132.3629266912014
2014-08-16,96.15642425639115,10.106703666211251,174.74115517905213
2014-08-17,54.40401091133136,-27.857577917261914,133.23670251202498
2014-08-18,29.07341154923317,-57.013310040213206,112.81078406024817
2014-08-19,28.11203402588444,-61.50799865788492,107.94893349276516
2014-08-20,53.47799171672362,-34.9431305718583,140.8555082320274
2014-08-21,42.75821131378455,-41.4183876509252,128.12014173132636
2014-08-22,57.36304648349494,-27.482732819987444,141.93067076196482
2014-08-23,108.55537609694846,30.014826608833104,196.25612085958872
2014-08-24,65.79405363228169,-15.343509685121772,148.05617604967583
2014-08-26,37.071728906928584,-48.154273485588504,118.5030213012999
2014-08-27,61.09526510130736,-21.287223624800305,142.569329990909
2014-08-28,49.036329503813946,-38.90332297354789,131.1652497613743
2014-08-29,62.314839182220126,-12.519295150306768,149.26004993428973
2014-08-30,112.23453925892568,31.393030073567026,202.94970556868745
2014-08-31,68.29275996301895,-17.176546242315094,159.47477882627064
2014-09-01,40.749663866293375,-41.334497448421175,125.59188228794879
2014-09-02,37.62136282831257,-47.66341744102419,113.66215516140977
2014-09-03,60.93173434956593,-21.778614561456887,139.2121339780755
2014-09-04,48.328609325458075,-38.371154371634134,131.7309309213403
2014-09-05,61.276614404206605,-20.086458564172577,145.89225387915272
2014-09-06,111.08470014765966,32.41877525249503,192.5826636449997
2014-09-07,67.24826836190424,-17.717925402631916,149.80126685104972
2014-09-08,40.01850858075021,-47.5764233959562,124.62413481575061
2014-09-09,37.39581780999903,-42.444143467153864,123.52575216974753
2014-09-10,61.38212525908929,-26.43211403743071,148.61927132326687
2014-09-11,49.597780007389595,-38.326341783533934,129.17783156284503
2014-09-12,63.475265070064445,-21.032194164687265,147.89054250673334
2014-09-13,114.28774414924487,28.734537526661242,194.14896845248018
2014-09-14,71.49232504029793,-14.714484689198965,154.49154031512208
2014-09-15,45.300616605907976,-39.58513460365765,127.51778025076061
2014-09-16,43.673417601830636,-41.641782579078,129.55877519459602
2014-09-17,68.57432152410317,-15.132828044974179,152.50715070030577
2014-09-18,57.58785718783979,-34.563682194685626,145.68406169880328
2014-09-19,72.11439069428071,-9.525330186987356,152.717004672196
2014-09-20,123.39975877072592,41.76363044242566,210.59115771633728
2014-09-21,80.87948373053723,-5.671495506588739,166.60224614418243
2014-09-22,54.75011680043771,-28.651720357076513,138.17539224390856
2014-09-23,52.96452241058111,-34.42065504339562,131.52990939783172
2014-09-24,77.48586717007986,-10.399549315581497,158.55831991119115
2014-09-25,65.90591869537157,-22.14877986804608,154.4594198425894
2014-09-26,79.652306992816,-8.469538252134273,163.34374492265195
2014-09-27,129.9805407906138,46.442172146395194,209.97606754664383
2014-09-28,86.35498659321703,4.444894017252396,167.36215073002478
2014-09-29,59.007017050221165,-24.522117822507234,139.62819860737713
2014-09-30,55.92933587198715,-23.41558966265665,143.23971656525416
2014-10-01,79.128832364314,3.4753462763817002,160.86358148429153
2014-10-02,66.24360073491158,-20.076353308703506,147.93189448740293
2014-10-03,78.73637628404663,-4.225311008910313,166.2201954311442
2014-10-04,127.92239533927429,53.005918959774284,215.22440958072707
2014-10-05,83.31157556007962,2.4402261107739873,168.3526923304742
2014-10-06,55.177618064418695,-24.8304212896798,136.45870877694176
2014-10-07,51.55090556844051,-24.87821256891091,140.4986838301875
2014-10-08,74.47002711735335,-3.2823322990006587,156.8787989060143
2014-10-09,61.59760486884498,-22.735263038011787,144.68871759333308
2014-10-10,74.41271223394718,-8.228420886747761,163.45014846544439
2014-10-11,124.23792322613531,43.14052089402476,212.24860357064225
2014-10-12,80.58091746205838,0.8125550828719454,162.6838426114856
2014-10-13,53.70326406601154,-29.877276762049377,140.92184890118975
2014-10-14,51.613273761458025,-27.392793514396633,139.60596675417716
2014-10-15,76.31775759067399,-13.575195245145952,164.08313186788948
2014-10-16,65.43836804186216,-22.696999033631794,152.79616663120032
2014-10-17,80.40480452655521,-2.3076523048876063,156.6039662562935
2014-10-18,132.48290810849574,52.73798974216341,214.51684270353078
2014-10-19,91.11754766749432,9.036527503138098,174.0705056601939
2014-10-20,66.5028916825935,-17.088022057808907,148.5788763183131
2014-10-21,66.57691970854184,-18.887512081259086,148.03419586477415
2014-10-22,93.27497149198074,8.734903212817795,176.64504482334732
2014-10-23,84.14796473529006,-5.354441958305439,176.53289575607076
2014-10-24,100.55751552193868,19.057663072113325,179.8062660023255
2014-10-25,153.73723394851424,71.37674971473969,237.73342686721145
2014-10-26,113.043559194236,27.724224513141046,192.71371094320577
2014-10-27,88.62165336238127,3.86274753419853,179.6197635424449
2014-10-28,88.37018545422033,1.6906675523865207,166.4200721410978
2014-10-29,114.196246418199,27.036242959291886,192.25853265742808
2014-10-30,103.63468882534701,18.075206738504754,185.88424518178644
2014-10-31,118.04409084218858,35.47445926038487,204.25472231005764
2014-11-01,168.6372917982988,84.17777828307308,251.96450588092273
2014-11-02,124.82633070338082,43.11444200092827,204.6780978947942
2014-11-03,96.79431978319627,14.18004784696932,168.54808601898753
2014-11-04,92.49105547289952,6.112284733169599,176.8219841741374
2014-11-05,113.88712513483169,22.0693712199645,188.42869430878986
2014-11-06,98.59211399841666,11.036350527994692,182.33241106999915
2014-11-07,108.04913386028592,23.64777641398093,193.66293481690545
2014-11-08,153.56365067455496,70.70450275493054,237.268653996295
2014-11-09,104.64647952164637,10.484928465417372,181.96403185626585
2014-11-10,71.58352260426004,-7.198221626790054,158.70506049680102
2014-11-11,62.42910170729788,-23.85387448909631,143.17553499948642
2014-11-12,79.25769663139454,-9.619880490093157,157.7008972523707
2014-11-13,59.77975028933114,-23.17520514401668,143.78540771361824
2014-11-14,65.53381977019554,-21.070319281654093,147.26964703574788
2014-11-15,107.91310841102248,23.323388623889098,194.3055440997734
2014-11-16,56.50630397476275,-25.256214155000833,144.34709797489347
2014-11-17,21.66535247680538,-61.60926070619932,99.43976645230013
2014-11-18,11.497068902327499,-71.89211567007666,88.61315805684644
2014-11-19,28.1134407827008,-56.663190777729675,108.14232007514066
2014-11-20,9.246323280027276,-75.72534349369236,95.63607512379632
2014-11-21,16.438835558695267,-66.28271798905575,102.93954359932216
2014-11-22,61.0715156706554,-17.20178557436779,145.84293344997923
2014-11-23,12.76456637657379,-68.02557273843792,91.3849075496235
2014-11-24,-18.23814475274878,-106.91168493059591,59.891794386754775
2014-11-25,-23.892494761853705,-107.76947992757832,58.4742612104709
2014-11-26,-2.1640235080299632,-88.11107715224604,78.39759349274303
2014-11-27,-15.411715673095593,-100.55146028465924,70.2173155229951
2014-11-28,-2.1947632720477586,-90.74124367045036,85.4151194712927
2014-11-29,48.75570834173995,-27.74423149748605,130.6349489943586
2014-11-30,6.879842275125796,-76.91386119309298,94.2760504369174
2014-12-01,-17.640239607044528,-102.72728619014572,69.49109226058842
2014-12-02,-16.885379433823992,-99.59039866159935,67.40479924644556
2014-12-03,11.0548015201731,-73.49576528418218,91.73031908811942
2014-12-04,3.7008278464445326,-74.62736140460918,85.90056446007203
2014-12-05,22.379250112518427,-63.32022459448002,110.69646477819366
2014-12-06,78.25343592410657,-10.574157201383153,166.04510789005175
2014-12-07,40.669104827059314,-47.1109658896183,128.23843122306528
2014-12-08,19.727133465378735,-57.80839003580876,104.53939538102836
2014-12-09,23.28042059268136,-64.01529979501835,101.89338732904326
2014-12-10,53.18955033262693,-26.817583292584793,133.51739414019056
2014-12-11,46.94283159443543,-36.441648182328315,131.36314714466607
2014-12-12,65.85290234728559,-21.32501402095614,147.1174824823672
2014-12-13,121.0878374186865,39.55633068930841,202.19350078710994
2014-12-14,82.01658495913759,-2.694092968417883,161.54337047999087
2014-12-15,58.78125986565929,-21.63447081071395,141.4687159330128
2014-12-16,59.29309519720446,-25.83736121167552,137.73266675275394
2014-12-17,85.48681069748046,6.298284228551733,167.20985651246343
2014-12-18,74.93900582079299,-2.146022422986726,160.94310782417807
2014-12-19,89.06280352536629,4.744366725530449,171.92355736940854
2014-12-20,139.13672821825443,57.02982386152224,223.2663101003845
2014-12-21,94.64769381429741,10.195848811244975,185.90157201960082
2014-12-22,65.9089968317032,-22.63566268404237,149.72285157709285
2014-12-23,60.90862026581217,-22.800263065699827,138.530371258803
2014-12-24,81.70577798482255,3.4268358570463824,170.7031996929016
2014-12-25,65.99826010905693,-16.59671963070062,150.47749290033843
2014-12-26,75.31442172989577,-10.361139738111705,161.7745918714892
2014-12-27,121.03954683969364,33.66470213381004,202.90158435505165
2014-12-28,72.75651934807581,-9.396935877166436,158.12620909548605
2014-12-29,40.81343635625546,-46.08110579386048,130.29550152251403
2014-12-30,33.3150692693345,-47.09777940884902,123.45995374120768
2014-12-31,52.37303168976545,-34.47094803837128,137.0909912703378
2015-01-01,35.7203543236982,-48.587672230419024,118.38182802923484
2015-01-02,44.90277690784913,-37.20610446838038,127.2081235267638
2015-01-03,91.30481333792002,10.774312559499611,179.70427246662138
2015-01-04,44.49052620103819,-31.27301514857024,126.69851088141739
2015-01-05,14.771641114258024,-64.69541513837972,105.1365429721294
2015-01-06,10.199892771549969,-67.7425667233804,91.32668194145619
2015-01-07,32.81843945054332,-53.03103642198449,114.29553419247823
2015-01-08,20.278016077311072,-62.95143704994167,105.54608284628377
2015-01-09,34.030098556116485,-46.31086743744427,118.63485135884835
2015-01-10,85.35509197462908,2.683230302683632,166.57985755754615
2015-01-11,43.705430114972685,-41.420431203149974,129.25900619174163
2015-01-12,19.27616383725693,-62.772497584019796,106.2984179865187
2015-01-13,19.99987458770739,-65.12799209059374,103.75259385981565
2015-01-14,47.80069259356203,-36.67622126054942,133.4188327743787
2015-01-15,40.21303241840842,-46.826578084501236,124.16936236434329
2015-01-16,58.57726221613035,-27.981332086152346,149.08720343999715
2015-01-17,114.07026523396962,37.79169186041677,198.85653979373217
2015-01-18,76.05073041192138,-7.970650846814871,160.4318704032301
2015-01-19,54.63170726717487,-29.124962293711263,139.39932655991882
2015-01-20,57.677202686074374,-24.18686705494374,134.9391786961559
2015-01-21,87.05760137007793,6.289345424682172,170.31895087445926
2015-01-22,80.26945921907407,-4.766213245015674,170.67360591579637
2015-01-23,98.63188458627938,14.962654899597693,180.04835607694378
2015-01-24,153.31745062937415,69.88374179081052,235.8964320349884
2015-01-25,113.69747191172948,32.53817771509225,194.6618925758899
2015-01-26,89.91418109224028,1.081449202272723,173.01907842262017
2015-01-27,89.87661351094197,3.5127837634753853,170.2521708796614
2015-01-28,115.51496452519723,33.11567233240145,202.0537924277291
2015-01-29,104.39903143827034,19.05152923703972,188.71357552253275
2015-01-30,117.93296921595501,32.901084718600735,202.49965774074536
2015-01-31,167.3843446228333,82.21696589531197,249.44959061005025
2015-02-01,122.2273641674257,35.2864205466503,203.5512325327658
2015-02-02,92.71285739595771,10.447663045032508,178.80054196816806
2015-02-03,86.86187147938134,-1.4577701144288777,178.2505075454014
2015-02-04,106.71769143355196,28.55468191868096,186.8760269073849
2015-02-05,89.96194757308481,5.130114268908258,171.02023655592825
2015-02-06,98.10708835542994,16.413421287816092,178.98232722867462
2015-02-07,142.5232503768176,56.87423842108797,229.53723130492983
2015-02-08,92.77944524323942,7.524144397361408,173.40005820600405
2015-02-09,59.211685501718165,-22.054384325300834,140.1926853170923
2015-02-10,49.91494174078874,-36.88703980041473,130.769024191012
2015-02-11,66.99377620033306,-16.941397619237588,153.81916911044792
2015-02-12,48.177339774300606,-42.93448952487292,130.45855884744125
2015-02-13,55.011029698897815,-27.92657351258704,135.93950242161662
2015-02-14,98.88285239233991,13.513708013970378,183.25595566732673
2015-02-15,49.36441729991982,-34.42056082779565,134.4557843426369
2015-02-16,16.779183476340805,-64.01501585824111,101.07790326786372
2015-02-17,9.19484417136676,-71.90334586322965,98.32663787242248
2015-02-18,28.674681376766912,-61.4059907120887,111.40279721629588
2015-02-19,12.893558919786344,-68.13815172445003,95.68236932073714
2015-02-20,23.330826607559196,-59.97152569367151,103.45517583768023
2015-02-21,71.29815128269811,-10.828749460030322,153.87508298724245
2015-02-22,26.282167635043052,-57.89481386797738,103.66595917375709
2015-02-23,-1.4854657317818862,-88.1699667416502,84.13429287837161
2015-02-24,-4.033758510716254,-88.17027925102886,80.94838400355111
2015-02-25,20.600962663638356,-66.75400679514944,106.82126809491804
2015-02-26,9.993075883135745,-74.01467405648184,91.95720238924633
2015-02-27,25.522587804426976,-56.33016451450812,111.56360600016009
2015-02-28,78.40493480576677,-3.161312713411493,159.84972332971046
2015-03-01,38.035515570436274,-45.581543040575575,119.60572635976153
2015-03-02,14.561504143061136,-71.79069787042397,91.9822016639691
2015-03-03,15.877756509911379,-71.62920237477405,97.29852614445225
2015-03-04,43.8815727542362,-39.68894458395799,126.03116633113302
2015-03-05,36.09191590162243,-48.05716320855706,120.34675005565217
2015-03-06,53.84529825927541,-34.37906830882591,134.3691021052259
2015-03-07,108.32629426220873,26.297225071630127,188.8982822314733
2015-03-08,68.91252295476474,-11.585579952915495,145.18478868712026
2015-03-09,45.74664344929033,-35.854915136520304,131.93557836128903
2015-03-10,46.73217602984821,-36.02144079269459,125.70949329488886
2015-03-11,73.78791580468275,-7.533403974196669,151.13662869335735
2015-03-12,64.46654995088333,-18.161756218209273,151.59344359399904
2015-03-13,80.14970409750919,-5.571547161625621,160.7059274838855
2015-03-14,132.0773960741985,47.22247143862138,218.60962769784055
2015-03-15,89.69176340813027,-6.4570893344177485,167.4146914999699
2015-03-16,63.20763473491816,-23.912574956293177,144.5567522570037
2015-03-17,60.606787608085156,-24.908548192278772,145.59434166796783
2015-03-18,83.89069187292513,-3.6401013509467015,162.44284117923465
2015-03-19,70.69738355264438,-21.272581374867517,156.59725380084797
2015-03-20,82.49473013713782,-1.2408491981424772,162.9130732785829
2015-03-21,130.60810086803733,44.40533042831349,209.80077428942204
